,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
2022,4898091,2020-01-06 21:20:03+00:00, ,1214295590118576129,en,28,1,4,18,SocialFlow,"FT View: As Donald Trump failed to respond to the attack on Saudi oil facilities, analysts assumed he did not want to use military force. But after the killing Qassem Soleimani, his actions show he remains one of the biggest unknowns for investors in 2020 https://t.co/nUZ0mvpYfV"
2021,4898091,2020-01-06 21:40:09+00:00, ,1214300647706615808,en,8,2,0,10,SocialFlow,"Just published: front page of the Financial Times, international edition, Tuesday 7 January        https://t.co/kuMepm2f0K https://t.co/3bSw6uiTwQ"
2019,4898091,2020-01-06 22:15:09+00:00, ,1214309453207613442,en,17,1,0,10,SocialFlow,"Just published: front page of the Financial Times, UK edition, Tuesday 7 January        https://t.co/5DnQSGFaGS https://t.co/EqRMHSchlJ"
2016,4898091,2020-01-06 23:00:07+00:00, ,1214320770823970817,en,33,1,0,8,SocialFlow,83 books to look out for this year https://t.co/90WnA3W33o
2015,4898091,2020-01-06 23:24:54+00:00, ,1214327009888870400,en,16,1,7,10,SocialFlow,US denies it is withdrawing troops from Iraq https://t.co/Iu4LlUISHQ
2012,4898091,2020-01-07 02:31:03+00:00, ,1214373855256596480,en,13,1,1,7,SocialFlow,China’s private nursing homes out of reach for most of elderly https://t.co/uTUgnJpPp9
2008,4898091,2020-01-07 05:27:40+00:00, ,1214418302312894464,en,30,5,7,14,SocialFlow,Digital currencies will not displace the dominant dollar https://t.co/2j8Yh6MTa5
2006,4898091,2020-01-07 05:55:30+00:00, ,1214425306364297216,en,11,1,1,6,SocialFlow,Venezuela confusion grows with National Assembly fallout https://t.co/I1f20ZkI4r
2005,4898091,2020-01-07 07:00:03+00:00, ,1214441551419576320,en,27,0,1,11,SocialFlow,"Giving up busyness and indulging in rest will not only recharge batteries but nurture creativity, writes Emma Jacobs. https://t.co/TkGUXkSoYn"
2003,4898091,2020-01-07 07:31:53+00:00, ,1214449561554554880,en,10,1,0,9,SocialFlow,US corporate bond market extends 2019 rally into new year https://t.co/MUFEOFN70S
2002,4898091,2020-01-07 07:41:14+00:00, ,1214451914357854208,en,20,1,1,11,SocialFlow,US investors throwing money at hottest start-ups https://t.co/N07Rutmxtd
1999,4898091,2020-01-07 10:18:18+00:00, ,1214491443085086720,en,36,7,3,16,Ads Uploader for Twitter,"Across the world, office space per person is shrinking, partitions are being torn down and desks shared as organisations seek to combine cost efficiency with creative energy. But these trends can in some cases create the opposite result. https://t.co/sORq64a4S9"
1997,4898091,2020-01-07 10:18:19+00:00, ,1214491446750920705,en,102,13,16,30,Ads Uploader for Twitter,"""No one has a better time in the modern world than the old. The advantages of age are increasingly presumed to start and end with accumulated capital but they run much deeper than that."" https://t.co/xKCddrTZqi"
1996,4898091,2020-01-07 10:18:20+00:00, ,1214491448772567045,en,457,70,81,167,Ads Uploader for Twitter,"Across the world, office space per person is shrinking, partitions are being torn down and desks shared as organisations seek to combine cost efficiency with creative energy. But these trends can in some cases create the opposite result. https://t.co/b99NbaKsED"
1995,4898091,2020-01-07 10:18:20+00:00, ,1214491450555150337,en,12,1,1,11,Ads Uploader for Twitter,"""There is little or no chance that matters rest where they are. Iran is highly likely to retaliate given the cult-like stature of Soleimani inside the country. But when and where and how Iran might respond remains undetermined."" https://t.co/CohLaluNia"
1992,4898091,2020-01-07 10:18:21+00:00, ,1214491455802298371,en,5,1,13,4,Ads Uploader for Twitter,"From the snows of Svalbard to Brexit Britain, what are the destinations to watch in 2020? https://t.co/jxkOlVsXdR"
1994,4898091,2020-01-07 10:18:21+00:00, ,1214491452337733632,en,233,19,53,110,Ads Uploader for Twitter,"If images of Sydney enshrouded in smoke, or Napa Valley in flames, cannot arouse the voter’s imagination, what will? https://t.co/qzMudPpwyZ"
1991,4898091,2020-01-07 10:18:22+00:00, ,1214491457563844610,en,266,23,59,201,Ads Uploader for Twitter,"""What's the larger context to Mr Putin’s weaponising of history?"" https://t.co/rZJoQXwcvS"
1990,4898091,2020-01-07 10:18:22+00:00, ,1214491459279343618,en,43,2,2,10,Ads Uploader for Twitter,"If images of Sydney enshrouded in smoke, or Napa Valley in flames, cannot arouse the voter’s imagination, what will? https://t.co/wBVdvNrhXx"
1986,4898091,2020-01-07 10:18:24+00:00, ,1214491466304753664,en,9,0,0,5,Ads Uploader for Twitter,"""Trends tend to be slow, incremental and harder to grasp. But, as the historian Fernand Braudel argued, trends determine events. Here are three technological trends that I think will shape this decade:"" https://t.co/8cwJVbZ2jF"
1984,4898091,2020-01-07 10:18:25+00:00, ,1214491469949624320,en,114,2,10,77,Ads Uploader for Twitter,"Think of globalisation and you think of HSBC.And yet the bank is not really global at all. In the third quarter of last year, the Hong Kong and Shanghai Bank made about 80 per cent of its profits in Hong Kong and mainland China. https://t.co/9PbREtqI2d"
1982,4898091,2020-01-07 10:18:26+00:00, ,1214491473556725760,en,5,0,0,4,Ads Uploader for Twitter,"""Trends tend to be slow, incremental and harder to grasp. But, as the historian Fernand Braudel argued, trends determine events. Here are three technological trends that I think will shape this decade:"" https://t.co/bsYXQfj0R3"
1981,4898091,2020-01-07 10:18:26+00:00, ,1214491475351920642,en,114,6,12,53,Ads Uploader for Twitter,"Think of globalisation and you think of HSBC.And yet the bank is not really global at all. In the third quarter of last year, the Hong Kong and Shanghai Bank made about 80 per cent of its profits in Hong Kong and mainland China. https://t.co/fGSZQodNT4"
1976,4898091,2020-01-07 10:18:28+00:00, ,1214491484671664128,en,9,0,1,1,Ads Uploader for Twitter,"Think of globalisation and you think of HSBC.And yet the bank is not really global at all. In the third quarter of last year, the Hong Kong and Shanghai Bank made about 80 per cent of its profits in Hong Kong and mainland China. https://t.co/gx0AeXkxqB"
1975,4898091,2020-01-07 10:18:29+00:00, ,1214491486420635648,en,77,8,4,28,Ads Uploader for Twitter,"Across the world, office space per person is shrinking, partitions are being torn down and desks shared as organisations seek to combine cost efficiency with creative energy. But these trends can in some cases create the opposite result. https://t.co/hCnSs9tTgy"
1974,4898091,2020-01-07 10:18:29+00:00, ,1214491488207409152,en,100,5,8,36,Ads Uploader for Twitter,"""What's the larger context to Mr Putin’s weaponising of history?"" https://t.co/u1jkriAUZ5"
1971,4898091,2020-01-07 10:18:30+00:00, ,1214491493559406593,en,19,1,0,6,Ads Uploader for Twitter,"""What's the larger context to Mr Putin’s weaponising of history?"" https://t.co/Offxypycf8"
1972,4898091,2020-01-07 10:18:30+00:00, ,1214491491793592320,en,35,3,3,13,Ads Uploader for Twitter,"If images of Sydney enshrouded in smoke, or Napa Valley in flames, cannot arouse the voter’s imagination, what will? https://t.co/WjRez1CqqU"
1969,4898091,2020-01-07 10:18:31+00:00, ,1214491497158107136,en,0,0,0,0,Ads Uploader for Twitter,"If images of Sydney enshrouded in smoke, or Napa Valley in flames, cannot arouse the voter’s imagination, what will? https://t.co/GfBnHwW1JR"
1967,4898091,2020-01-07 10:18:32+00:00, ,1214491500735848450,en,2,0,0,0,Ads Uploader for Twitter,"""There is little or no chance that matters rest where they are. Iran is highly likely to retaliate given the cult-like stature of Soleimani inside the country. But when and where and how Iran might respond remains undetermined."" https://t.co/cdaRR5dOkN"
1968,4898091,2020-01-07 10:18:32+00:00, ,1214491498894503936,en,7,2,2,5,Ads Uploader for Twitter,"Across the world, office space per person is shrinking, partitions are being torn down and desks shared as organisations seek to combine cost efficiency with creative energy. But these trends can in some cases create the opposite result. https://t.co/5U1cNTeCuI"
1964,4898091,2020-01-07 10:18:33+00:00, ,1214491506238734336,en,0,0,1,0,Ads Uploader for Twitter,"""There is little or no chance that matters rest where they are. Iran is highly likely to retaliate given the cult-like stature of Soleimani inside the country. But when and where and how Iran might respond remains undetermined."" https://t.co/tbQmWMqDmZ"
1961,4898091,2020-01-07 10:18:35+00:00, ,1214491511615832065,en,6,2,0,2,Ads Uploader for Twitter,"""There is little or no chance that matters rest where they are. Iran is highly likely to retaliate given the cult-like stature of Soleimani inside the country. But when and where and how Iran might respond remains undetermined."" https://t.co/PqfHn3wJQ7"
1957,4898091,2020-01-07 10:18:36+00:00, ,1214491518762913793,en,10,1,3,2,Ads Uploader for Twitter,"If images of Sydney enshrouded in smoke, or Napa Valley in flames, cannot arouse the voter’s imagination, what will? https://t.co/gYOAAHaVYW"
1952,4898091,2020-01-07 10:18:39+00:00, ,1214491527633915905,en,2,0,1,2,Ads Uploader for Twitter,"""There is little or no chance that matters rest where they are. Iran is highly likely to retaliate given the cult-like stature of Soleimani inside the country. But when and where and how Iran might respond remains undetermined."" https://t.co/KED1yiw5m3"
1951,4898091,2020-01-07 10:18:39+00:00, ,1214491529475166208,en,4,0,0,0,Ads Uploader for Twitter,"If images of Sydney enshrouded in smoke, or Napa Valley in flames, cannot arouse the voter’s imagination, what will? https://t.co/4LAbJpNGhL"
1946,4898091,2020-01-07 11:00:09+00:00, ,1214501971832516609,en,6,3,0,6,SocialFlow,"M&amp;C Saatchi is in crisis, torn apart by an accounting scandal, boardroom intrigue and another extraordinary Saatchi exit
https://t.co/uc7CRlV1ci"
1943,4898091,2020-01-07 12:00:07+00:00, ,1214517065278787584,en,22,0,8,13,SocialFlow,"In private, even hardliners have said Tehran must strike back but avoid a full-blown conflict
https://t.co/9IrmT7LCx2"
1939,4898091,2020-01-07 13:20:02+00:00, ,1214537175355801601,en,28,1,2,16,SocialFlow,"Big tech companies accept that their efforts to remove illegal and harmful activity might require oversight from a new bloc-level watchdog
https://t.co/pqCFIKECvM"
1936,4898091,2020-01-07 14:20:07+00:00, ,1214552295335219200,en,9,0,1,5,SocialFlow,"Venezuela’s parallel political universes have just got more complicated
https://t.co/t4TZqEExMQ"
1933,4898091,2020-01-07 15:20:04+00:00, ,1214567383215616000,en,37,2,1,10,SocialFlow,"Deepika Padukone is one of the few public figures to speak openly about mental illness in India, a country where the issue is often ignored or stigmatised
https://t.co/47ML8tHvaw"
1931,4898091,2020-01-07 16:00:11+00:00, ,1214577480469757959,en,11,0,2,5,SocialFlow,"Gideon Rachman: Taking out a famous bad guy almost never yields lasting gains in US security or influence
https://t.co/kZNojQwwYh"
1930,4898091,2020-01-07 16:20:05+00:00, ,1214582485578899462,en,40,1,0,11,SocialFlow,83 books to look out for this year https://t.co/m2ii4KEhod
1929,4898091,2020-01-07 16:40:06+00:00, ,1214587522787029001,en,19,1,1,5,SocialFlow,"Thanks to its one-child policy and increasing life expectancy, China’s population is ageing faster than its peers in the west. Beijing’s solution to the challenge of elderly care is to have private capital fill the need, but it has proven unreliable https://t.co/wEHHWh5eXZ"
1928,4898091,2020-01-07 17:00:15+00:00, ,1214592594199625733,en,5,0,0,3,SocialFlow,"What is the future of flying: electric planes, green offsets or staying at home?

Join the FT's Michael Skapinker and an expert panel at the FT London HQ. Tickets available now: https://t.co/b6DoANH4K5 https://t.co/r1XLMKuhY9"
1927,4898091,2020-01-07 17:20:03+00:00, ,1214597579008335872,en,41,2,6,15,SocialFlow,"Opinion: Those hoping the wealthiest countries will lead on climate change must face some hard truths.
👉Politicians struggle to plan long-term
👉The difficulty of proving climate change is man-made
👉People find it hard to confront massive problems
https://t.co/ao7gEVpwXD"
1922,4898091,2020-01-07 19:00:14+00:00, ,1214622790483107846,en,15,0,0,4,SocialFlow,"Opinion: At a time when 'farm to table' and local food movements have been growing around the globe, Detroit is emerging as one of the most active centres for urban agriculture in the US https://t.co/FjlfEB8Slm"
1921,4898091,2020-01-07 19:20:05+00:00, ,1214627785915949056,en,20,3,1,12,SocialFlow,"Venezuela’s political universe just got more complicated. Not only are there two men claiming to be the country’s legitimate president, but now, the National Assembly has two rival presidents after chaotic proceedings on Sunday. Here's what happened: https://t.co/HKq5IzFg8J"
1920,4898091,2020-01-07 19:40:07+00:00, ,1214632825758126081,en,40,5,3,24,SocialFlow,"Opinion: Forgoing online shopping on sites like Amazon and Ocado in favour of the local high street can make a real difference in terms of plastic consumption, fuel expenditure and the purchase of excess food that is never eaten https://t.co/Rv8QipeVrE"
1919,4898091,2020-01-07 20:00:13+00:00, ,1214637885401575424,en,10,0,0,4,SocialFlow,"New York has served as an incubator for the fitness industry, popularising Pilates and indoor cycling. The city's new trend is HIIT, high-intensity interval training, and the FT has suggestions for the best places to find this workout in the Big Apple
https://t.co/OLJK0kaE0c"
1918,4898091,2020-01-07 20:20:15+00:00, ,1214642926493540353,en,0,0,0,21,SocialFlow,"RT @sdbernard: As Oz Prime minister faces mounting criticism over crisis and climate policies, the bushfires are showing no signs of easing…"
1917,4898091,2020-01-07 20:40:05+00:00, ,1214647918197723137,en,10,0,5,9,SocialFlow,Donald Trump’s decision to kill Qassem Soleimani has created tensions with Pentagon officials — and was laid bare as the defence secretary contradicted the president's call to target culturally significant sites in response to any retaliation from Tehran https://t.co/P23PmgLTgl https://t.co/Kcbu2Q9Rad
1916,4898091,2020-01-07 21:00:05+00:00, ,1214652949600833539,en,21,0,6,4,SocialFlow,"Venezuelan opposition leader Juan Guaidó has reclaimed his post as the head of congress, vowing to continue his fight to unseat President Nicolás Maduro and return the country to democracy https://t.co/5HpKIApMXf"
1914,4898091,2020-01-07 21:20:09+00:00, ,1214657999727407105,en,31,6,2,18,SocialFlow,"Just published: front page of the Financial Times, UK edition, Wednesday 8 January        https://t.co/kAi44K6KHA https://t.co/oaTyjdoy00"
1912,4898091,2020-01-07 22:00:08+00:00, ,1214668063657877506,en,9,1,0,6,SocialFlow,"A Turkish conglomerate whose private jets carried Carlos Ghosn from Japan to Lebanon has rejected the account of a British ex-serviceman who said that the company received a $175,000 payment to transport the former Nissan chief https://t.co/AQFLZZ5Yub"
1909,4898091,2020-01-07 23:13:07+00:00, ,1214686430800285696,en,25,1,1,7,SocialFlow,Ricky Gervais makes a clever appeal to non-celebrity viewers https://t.co/6U5vlDueYd
1907,4898091,2020-01-08 00:27:33+00:00, ,1214705160724856832,en,32,1,1,9,SocialFlow,Donald Trump and Michael Bloomberg both buy $10m Super Bowl ads https://t.co/HNvRjfhp4o
1906,4898091,2020-01-08 00:38:43+00:00, ,1214707973332905985,en,11,2,2,6,SocialFlow,FBI makes new demand for data on locked iPhone https://t.co/B1ovEvrG0N
1897,4898091,2020-01-08 05:11:59+00:00, ,1214776744248520704,en,19,0,4,15,SocialFlow,Greek economy: will reality collide with fresh optimism in Athens? https://t.co/9MY7NzWeTH
1891,4898091,2020-01-08 07:57:46+00:00, ,1214818462989799425,en,12,0,1,9,SocialFlow,Municipal bond issuers face steeper borrowing costs from climate change https://t.co/QMPTOulAfi
1890,4898091,2020-01-08 08:21:49+00:00, ,1214824513462063104,en,17,2,0,9,SocialFlow,Carlos Ghosn seeks trial in Lebanon rather than Japan https://t.co/hCXup6QdyG
1889,4898091,2020-01-08 10:40:02+00:00, ,1214859296896409600,en,18,1,0,12,SocialFlow,"This year will test whether Greece’s fresh political leadership and renewed business confidence can overcome deep-seated problems holding back fast growth

https://t.co/03hEK36lIF"
1887,4898091,2020-01-08 11:20:03+00:00, ,1214869368204648448,en,19,0,2,9,SocialFlow,"Authorities have been at their most brutal in Uttar Pradesh, India’s most populous state of 200m that is run by Yogi Adityanath, a firebrand Hindu cleric who called for ‘revenge’ against citizenship law protesters

https://t.co/mkLoWjdPvX"
1885,4898091,2020-01-08 12:00:06+00:00, ,1214879446857064448,en,60,7,3,26,SocialFlow,"At his first press conference since escaping Japan, Carlos Ghosn says he will provide evidence of a plot to topple him. Follow our live blog here 👇 
https://t.co/75kBwTvby8"
1884,4898091,2020-01-08 12:01:34+00:00, ,1214879816991809536,en,33,4,10,27,SocialFlow,Just in. https://t.co/k2Hcv8UawL
1881,4898091,2020-01-08 13:20:04+00:00, ,1214899573958860800,en,10,0,1,8,SocialFlow,"Potential attackers could hack users' SMS systems, sending them malicious links that appear to come from TikTok but instead give them control of parts of users’ accounts if clicked 
https://t.co/KtglbTRjyi"
